player_name,player_id,season,injury,from,until,days_missed,games_missed,age,dob,nationality_id,nationality_name,club_name,league_id,league_name,overall,value_eur,wage_eur,height_cm,weight_kg,club_position,fifa_update_date,short_name,long_name,combined_name,preferred_foot,work_rate,body_type,pace,month,injury_category,position_category
Chris Fuhrich,272278,21/22,Fitness,2021-09-13,2021-09-23,10,1,23,1998-01-09,21,Germany,VfB Stuttgart,19,Bundesliga,73,4800000,19000,178,69,SUB,2021-08-16,C. Führich,Chris Führich,Chris Führich,Right,High/Medium,Lean (170-185),81,Sep,rest and fitness,other
Chris Fuhrich,272278,21/22,Broken collarbone,2021-07-22,2021-09-13,53,8,23,1998-01-09,21,Germany,VfB Stuttgart,19,Bundesliga,73,4800000,19000,178,69,SUB,2021-08-16,C. Führich,Chris Führich,Chris Führich,Right,High/Medium,Lean (170-185),81,Jul,bone injuries,other
Jerome Onguene,272638,21/22,malaria,2022-02-10,2022-03-21,39,9,23,1997-12-22,103,Cameroon,Salzburg,80,Bundesliga,71,3500000,13000,187,78,SUB,2021-08-16,J. Onguéné,Jérôme Junior Onguéné,Jérôme Onguéné,Right,Medium/Medium,Normal (185+),70,Feb,illnesses and infections,other
Robin Gosens,273132,21/22,Adductor pain,2022-04-25,2022-04-30,5,1,26,1994-07-05,21,Germany,Atalanta,31,Serie A,83,39500000,71000,183,76,LM,2021-08-16,R. Gosens,Robin Everardus Gosens,Robin Gosens,Left,High/High,Normal (170-185),82,Apr,muscle injuries,midfielders
Robin Gosens,273132,21/22,Hamstring injury,2021-11-29,2022-03-01,92,14,26,1994-07-05,21,Germany,Atalanta,31,Serie A,83,39500000,71000,183,76,LM,2021-08-16,R. Gosens,Robin Everardus Gosens,Robin Gosens,Left,High/High,Normal (170-185),82,Nov,muscle injuries,midfielders
Robin Gosens,273132,21/22,Hamstring injury,2021-09-30,2021-11-29,60,15,26,1994-07-05,21,Germany,Atalanta,31,Serie A,83,39500000,71000,183,76,LM,2021-08-16,R. Gosens,Robin Everardus Gosens,Robin Gosens,Left,High/High,Normal (170-185),82,Sep,muscle injuries,midfielders
Robin Gosens,273132,21/22,Foot injury,2021-09-02,2021-09-06,4,1,26,1994-07-05,21,Germany,Atalanta,31,Serie A,83,39500000,71000,183,76,LM,2021-08-16,R. Gosens,Robin Everardus Gosens,Robin Gosens,Left,High/High,Normal (170-185),82,Sep,miscellaneous,midfielders
Rami Kaib,274373,21/22,unknown injury,2022-02-08,2022-02-15,7,1,24,1997-05-08,46,Sweden,SC Heerenveen,10,Eredivisie,66,1100000,2000,178,63,LB,2021-08-16,R. Kaib,Rami Kaib,Rami Kaib,Left,High/Medium,Lean (170-185),80,Feb,unknown injuries,defenders
Rami Kaib,274373,21/22,Broken jaw,2021-08-26,2021-09-24,29,6,24,1997-05-08,46,Sweden,SC Heerenveen,10,Eredivisie,66,1100000,2000,178,63,LB,2021-08-16,R. Kaib,Rami Kaib,Rami Kaib,Left,High/Medium,Lean (170-185),80,Aug,bone injuries,defenders
Presnel Kimpembe,282041,21/22,Thigh problems,2021-11-04,2021-11-15,11,1,25,1995-08-13,18,France,Paris Saint Germain,16,Ligue 1,83,45500000,90000,189,80,SUB,2021-08-16,P. Kimpembe,Presnel Kimpembe,Presnel Kimpembe,Left,Medium/High,Normal (185+),81,Nov,miscellaneous,other
Maximilian Mittelstadt,282660,21/22,Corona virus,2022-02-20,2022-02-24,4,1,24,1997-03-18,21,Germany,Hertha BSC,19,Bundesliga,74,6000000,28000,180,71,SUB,2021-08-16,M. Mittelstädt,Maximilian Mittelstädt,Maximilian Mittelstädt,Left,High/Medium,Lean (170-185),80,Feb,coronavirus,other
Ousmane Dembele,288230,21/22,Corona virus,2021-12-29,2022-01-05,7,2,24,1997-05-15,18,France,FC Barcelona,53,La Liga,83,55000000,165000,178,67,SUB,2021-08-16,O. Dembélé,Ousmane Dembélé,Ousmane Dembélé,Left,High/Medium,Unique,93,Dec,coronavirus,other
Ousmane Dembele,288230,21/22,Hamstring injury,2021-11-04,2021-11-22,18,4,24,1997-05-15,18,France,FC Barcelona,53,La Liga,83,55000000,165000,178,67,SUB,2021-08-16,O. Dembélé,Ousmane Dembélé,Ousmane Dembélé,Left,High/Medium,Unique,93,Nov,muscle injuries,other
Kike Saverio,388519,22/23,Fitness,2022-11-08,2023-01-23,76,1,23,1999-06-19,57,Ecuador,Osasuna,53,La Liga,66,1900000,7000,178,69,RES,2022-09-01,NA,Javier Enrique Delgado Saverio,Javier NA,Right,Medium/Medium,Normal (170-185),79,Nov,rest and fitness,other
Simy,194549,22/23,unknown injury,2023-04-20,2023-06-30,71,NA,30,1992-05-07,133,Nigeria,Salernitana,31,Serie A,71,1800000,18000,198,84,SUB,2022-09-01,NA,Simeon Tochukwu Nwankwo,Simeon NA,Right,Medium/Low,Lean (185+),58,Apr,unknown injuries,other
Aritz Elustondo,229804,22/23,Ankle injury,2023-01-31,2023-03-31,59,9,28,1994-03-28,45,Spain,Real Sociedad,53,La Liga,82,29000000,43000,180,71,RCB,2022-09-01,NA,Aritz Elustondo Irribaria,Aritz NA,Right,Low/High,Lean (170-185),64,Jan,joint and ligament injuries,defenders
Juan Cala,67089,22/23,Tear of the lateral meniscus,2022-11-10,2023-06-10,212,26,32,1989-11-26,45,Spain,Cádiz,53,La Liga,70,1000000,14000,185,78,SUB,2022-09-01,NA,Juan Torres Ruiz,Juan NA,Right,Medium/High,Normal (185+),50,Nov,muscle injuries,other
Thiago Silva,29241,22/23,Ligament injury,2023-02-27,2023-04-10,42,7,37,1984-09-22,54,Brazil,Chelsea,13,Premier League,86,12000000,115000,183,79,CB,2022-09-01,NA,Thiago Emiliano da Silva,Thiago NA,Right,Medium/High,Normal (170-185),49,Feb,joint and ligament injuries,defenders
Thiago Silva,29241,22/23,Knee injury,2023-02-26,2023-04-10,43,8,37,1984-09-22,54,Brazil,Chelsea,13,Premier League,86,12000000,115000,183,79,CB,2022-09-01,NA,Thiago Emiliano da Silva,Thiago NA,Right,Medium/High,Normal (170-185),49,Feb,joint and ligament injuries,defenders
Pedrinho,515208,22/23,Torn thigh muscle,2022-08-29,2022-12-31,124,14,29,1992-12-20,38,Portugal,Ankaragücü,68,Super Lig,75,5500000,16000,170,65,LCM,2022-09-01,NA,Pedro Filipe Barbosa Moreira,Pedro NA,Right,High/High,Stocky (170-),77,Aug,muscle injuries,midfielders
Fernando,550495,22/23,Thigh problems,2023-02-22,2023-08-19,178,19,34,1987-07-25,54,Brazil,Sevilla,53,La Liga,83,12500000,39000,183,76,RCM,2022-09-01,NA,Fernando Francisco Reges,Fernando NA,Right,Medium/Medium,Lean (170-185),65,Feb,miscellaneous,midfielders
Fernando,550495,22/23,Muscle injury,2022-09-14,2022-12-31,108,14,34,1987-07-25,54,Brazil,Sevilla,53,La Liga,83,12500000,39000,183,76,RCM,2022-09-01,NA,Fernando Francisco Reges,Fernando NA,Right,Medium/Medium,Lean (170-185),65,Sep,muscle injuries,midfielders
Carlos Augusto,585982,22/23,Muscle fatigue,2023-02-11,2023-02-23,12,2,23,1999-01-07,54,Brazil,Monza,31,Serie A,73,6000000,28000,184,75,LM,2022-09-01,NA,Carlos Augusto Zopolato Neves,Carlos NA,Left,Medium/High,Normal (170-185),67,Feb,muscle injuries,midfielders
Carlos Augusto,585982,22/23,Ankle problems,2022-08-15,2022-08-22,7,1,23,1999-01-07,54,Brazil,Monza,31,Serie A,73,6000000,28000,184,75,LM,2022-09-01,NA,Carlos Augusto Zopolato Neves,Carlos NA,Left,Medium/High,Normal (170-185),67,Aug,joint and ligament injuries,midfielders
Paulinho,428791,22/23,cold,2022-11-03,2022-11-13,10,3,21,2000-07-15,54,Brazil,Bayer 04 Leverkusen,19,Bundesliga,75,9000000,31000,177,77,SUB,2022-09-01,NA,Paulo Henrique Sampaio Filho,Paulo NA,Right,Medium/Medium,Normal (170-185),85,Nov,illnesses and infections,other
Marcos Antonio,468301,22/23,Ankle injury,2023-05-17,2023-05-25,8,1,22,2000-06-13,54,Brazil,Lazio,31,Serie A,73,7000000,30000,168,57,SUB,2022-09-01,NA,Marcos Antonio Silva Santos,Marcos NA,Right,High/Medium,Lean (170-),84,May,joint and ligament injuries,other
Marcos Antonio,468301,22/23,Stomach flu,2023-02-21,2023-02-23,2,1,22,2000-06-13,54,Brazil,Lazio,31,Serie A,73,7000000,30000,168,57,SUB,2022-09-01,NA,Marcos Antonio Silva Santos,Marcos NA,Right,High/Medium,Lean (170-),84,Feb,illnesses and infections,other
Andreas Pereira,203394,22/23,Ankle injury,2023-04-30,2023-05-29,29,6,26,1996-01-01,54,Brazil,Fulham,13,Premier League,76,10000000,51000,177,70,CAM,2022-09-01,NA,Andreas Hugo Hoelgebaum Pereira,Andreas NA,Right,Medium/Medium,Normal (170-185),76,Apr,joint and ligament injuries,midfielders
Paulinho,211072,22/23,unknown injury,2023-04-04,2023-05-05,31,7,21,2000-07-15,54,Brazil,Bayer 04 Leverkusen,19,Bundesliga,75,9000000,31000,177,77,SUB,2022-09-01,NA,Paulo Henrique Sampaio Filho,Paulo NA,Right,Medium/Medium,Normal (170-185),85,Apr,unknown injuries,other
Paulinho,211072,22/23,unknown injury,2022-10-27,2022-10-31,4,1,21,2000-07-15,54,Brazil,Bayer 04 Leverkusen,19,Bundesliga,75,9000000,31000,177,77,SUB,2022-09-01,NA,Paulo Henrique Sampaio Filho,Paulo NA,Right,Medium/Medium,Normal (170-185),85,Oct,unknown injuries,other
Paulinho,211072,22/23,unknown injury,2022-08-12,2022-09-05,24,4,21,2000-07-15,54,Brazil,Bayer 04 Leverkusen,19,Bundesliga,75,9000000,31000,177,77,SUB,2022-09-01,NA,Paulo Henrique Sampaio Filho,Paulo NA,Right,Medium/Medium,Normal (170-185),85,Aug,unknown injuries,other
Ricardo Pereira,215876,22/23,Achilles tendon rupture,2022-08-05,2023-02-05,184,27,28,1993-10-06,38,Portugal,Leicester City,13,Premier League,83,33000000,105000,175,70,RB,2022-09-01,NA,Ricardo Domingos Barbosa Pereira,Ricardo NA,Right,High/High,Unique,79,Aug,joint and ligament injuries,defenders
Neto,291968,22/23,unknown injury,2023-01-08,2023-01-30,22,4,32,1989-07-19,54,Brazil,AFC Bournemouth,13,Premier League,81,13000000,47000,190,84,SUB,2022-09-01,NA,Norberto Murara Neto,Norberto NA,Right,Medium/Medium,Lean (185+),NA,Jan,unknown injuries,other
Roberto Firmino,131789,22/23,Calf injury,2022-12-20,2023-02-09,51,10,30,1991-10-02,54,Brazil,Liverpool,13,Premier League,83,35500000,150000,181,76,SUB,2022-09-01,NA,Roberto Firmino Barbosa de Oliveira,Roberto NA,Right,High/High,Unique,74,Dec,muscle injuries,other
Joelinton,333241,22/23,Knock,2023-05-22,2023-05-31,9,2,25,1996-08-14,54,Brazil,Newcastle United,13,Premier League,75,7500000,64000,186,81,LCM,2022-09-01,NA,Joelinton Cassio Apolinário de Lira,Joelinton NA,Right,High/High,Stocky (185+),76,May,bruises and contusions,midfielders
Iago Aspas,72047,22/23,Lumbago,2023-05-17,2023-05-22,5,1,34,1987-08-01,45,Spain,Celta de Vigo,53,La Liga,85,26000000,50000,176,67,RS,2022-09-01,NA,Iago Aspas Juncal,Iago NA,Left,High/High,Lean (170-185),82,May,rest and fitness,forwards
Rafinha,33947,22/23,ankle sprain,2023-01-22,2023-03-31,68,11,29,1993-02-12,54,Brazil,Paris Saint Germain,16,Ligue 1,78,13500000,74000,174,71,RES,2022-09-01,NA,Rafael Alcântara do Nascimento,Rafael NA,Left,High/Medium,Normal (170-185),66,Jan,joint and ligament injuries,other
Rafinha,33947,22/23,unknown injury,2022-08-09,2022-08-16,7,2,29,1993-02-12,54,Brazil,Paris Saint Germain,16,Ligue 1,78,13500000,74000,174,71,RES,2022-09-01,NA,Rafael Alcântara do Nascimento,Rafael NA,Left,High/Medium,Normal (170-185),66,Aug,unknown injuries,other
Rafinha,33947,22/23,influenza,2022-07-02,2022-07-05,3,1,29,1993-02-12,54,Brazil,Paris Saint Germain,16,Ligue 1,78,13500000,74000,174,71,RES,2022-09-01,NA,Rafael Alcântara do Nascimento,Rafael NA,Left,High/Medium,Normal (170-185),66,Jul,illnesses and infections,other
Daniel Candeias,56046,22/23,Broken hand,2023-03-31,2023-04-24,24,5,34,1988-02-25,38,Portugal,Alanyaspor,68,Super Lig,71,875000,14000,177,78,RM,2022-09-01,NA,Daniel João Santos Candeias,Daniel NA,Right,Medium/High,Normal (170-185),74,Mar,bone injuries,midfielders
David Costa,719442,22/23,ankle sprain,2023-06-01,2023-06-30,29,1,21,2001-01-05,38,Portugal,Lens,16,Ligue 1,73,7000000,20000,168,64,SUB,2022-09-01,NA,David Pereira Da Costa,David NA,Left,High/Low,Normal (170-),72,Jun,joint and ligament injuries,other
David Costa,719442,22/23,Shoulder injury,2022-12-26,2023-01-04,9,2,21,2001-01-05,38,Portugal,Lens,16,Ligue 1,73,7000000,20000,168,64,SUB,2022-09-01,NA,David Pereira Da Costa,David NA,Left,High/Low,Normal (170-),72,Dec,miscellaneous,other
Nuno Mendes,616341,22/23,Hamstring injury,2023-05-01,2024-02-12,287,36,20,2002-06-19,38,Portugal,Paris Saint Germain,16,Ligue 1,80,44000000,54000,176,70,LWB,2022-09-01,NA,Nuno Alexandre Tavares Mendes,Nuno NA,Left,High/Medium,Lean (170-185),89,May,muscle injuries,defenders
Nuno Mendes,616341,22/23,Muscle injury,2022-11-29,2023-01-16,48,8,20,2002-06-19,38,Portugal,Paris Saint Germain,16,Ligue 1,80,44000000,54000,176,70,LWB,2022-09-01,NA,Nuno Alexandre Tavares Mendes,Nuno NA,Left,High/Medium,Lean (170-185),89,Nov,muscle injuries,defenders
Nuno Mendes,616341,22/23,Muscle injury,2022-11-21,2022-11-25,4,1,20,2002-06-19,38,Portugal,Paris Saint Germain,16,Ligue 1,80,44000000,54000,176,70,LWB,2022-09-01,NA,Nuno Alexandre Tavares Mendes,Nuno NA,Left,High/Medium,Lean (170-185),89,Nov,muscle injuries,defenders
Nuno Mendes,616341,22/23,Hamstring injury,2022-10-03,2022-10-23,20,5,20,2002-06-19,38,Portugal,Paris Saint Germain,16,Ligue 1,80,44000000,54000,176,70,LWB,2022-09-01,NA,Nuno Alexandre Tavares Mendes,Nuno NA,Left,High/Medium,Lean (170-185),89,Oct,muscle injuries,defenders
Gerard Yepes,624436,22/23,unknown injury,2023-04-15,2023-06-02,48,8,19,2002-08-25,45,Spain,Sampdoria,31,Serie A,60,575000,2000,170,64,SUB,2022-09-01,NA,Gerard Yepes Laut,Gerard NA,Right,Medium/Medium,Lean (170-),64,Apr,unknown injuries,other
Chiquinho,695454,22/23,Cruciate ligament injury,2022-07-09,2023-06-30,356,44,22,2000-02-05,38,Portugal,Wolverhampton Wanderers,13,Premier League,69,3400000,30000,179,72,SUB,2022-09-01,NA,Francisco Jorge Tavares Oliveira,Francisco NA,Right,High/Medium,Normal (170-185),86,Jul,joint and ligament injuries,other
Enric Llansana,412945,22/23,unknown injury,2023-02-07,2023-02-28,21,4,21,2001-04-12,34,Netherlands,Go Ahead Eagles,10,Eredivisie,65,1500000,2000,183,72,RCM,2022-09-01,NA,Enric Llansana Beuse,Enric NA,Right,Medium/Medium,Lean (170-185),62,Feb,unknown injuries,midfielders
Enric Llansana,412945,22/23,unknown injury,2022-09-14,2022-09-25,11,1,21,2001-04-12,34,Netherlands,Go Ahead Eagles,10,Eredivisie,65,1500000,2000,183,72,RCM,2022-09-01,NA,Enric Llansana Beuse,Enric NA,Right,Medium/Medium,Lean (170-185),62,Sep,unknown injuries,midfielders
Vitinha,586853,22/23,unknown injury,2022-09-20,2022-09-30,10,2,22,2000-02-13,38,Portugal,Paris Saint Germain,16,Ligue 1,79,39500000,68000,173,65,LCM,2022-09-01,NA,Vítor Machado Ferreira,Vítor NA,Right,High/High,Lean (170-185),73,Sep,unknown injuries,midfielders
Diogo Dalot,357147,22/23,Hamstring injury,2023-01-11,2023-02-02,22,6,23,1999-03-18,38,Portugal,Manchester United,13,Premier League,78,21000000,78000,184,76,RB,2022-09-01,NA,José Diogo Dalot Teixeira,José NA,Right,High/Medium,Normal (170-185),79,Jan,muscle injuries,defenders
Dani Olmo,293385,22/23,Torn muscle fiber,2023-01-28,2023-03-04,35,7,24,1998-05-07,45,Spain,RB Leipzig,19,Bundesliga,82,46000000,59000,179,72,CAM,2022-09-01,NA,Daniel Olmo Carvajal,Daniel NA,Right,Medium/High,Lean (170-185),67,Jan,muscle injuries,midfielders
Dani Olmo,293385,22/23,Inner knee ligament tear,2022-09-01,2022-10-20,49,13,24,1998-05-07,45,Spain,RB Leipzig,19,Bundesliga,82,46000000,59000,179,72,CAM,2022-09-01,NA,Daniel Olmo Carvajal,Daniel NA,Right,Medium/High,Lean (170-185),67,Sep,muscle injuries,midfielders
Dalbert,312862,22/23,Cruciate ligament injury,2022-07-14,2023-04-01,261,39,28,1993-09-08,54,Brazil,Inter,31,Serie A,71,1700000,31000,181,70,RES,2022-09-01,NA,Dalbert Henrique Chagas Estevão,Dalbert NA,Left,Medium/Medium,Lean (170-185),85,Jul,joint and ligament injuries,other
Juan Larios,646738,22/23,unknown injury,2022-11-07,NA,476,70,18,2004-01-12,45,Spain,Southampton,13,Premier League,59,550000,2000,170,68,RES,2022-09-26,NA,Juan Larios López,Juan NA,Left,High/Medium,Normal (170-),69,Nov,unknown injuries,other
Fernando,51174,22/23,Mononucleation,2022-09-18,2022-11-03,46,11,34,1987-07-25,54,Brazil,Sevilla,53,La Liga,83,12500000,39000,183,76,RCM,2022-09-01,NA,Fernando Francisco Reges,Fernando NA,Right,Medium/Medium,Lean (170-185),65,Sep,illnesses and infections,midfielders
Ismaily,124028,22/23,horse kiss,2023-02-05,2023-04-10,64,9,32,1990-01-11,54,Brazil,Lille,16,Ligue 1,79,12000000,35000,177,82,LB,2022-09-01,NA,Ismaily Gonçalves dos Santos,Ismaily NA,Left,High/Medium,Stocky (170-185),82,Feb,back injuries,defenders
Alex Sandro,79960,22/23,Muscle fatigue,2023-04-12,2023-04-17,5,2,31,1991-01-26,54,Brazil,Juventus,31,Serie A,80,15500000,95000,180,80,LB,2022-09-01,NA,Alex Sandro Lobo Silva,Alex NA,Left,High/Medium,Unique,76,Apr,muscle injuries,defenders
Alex Sandro,79960,22/23,Hamstring muscle injury,2023-03-09,2023-03-29,20,4,31,1991-01-26,54,Brazil,Juventus,31,Serie A,80,15500000,95000,180,80,LB,2022-09-01,NA,Alex Sandro Lobo Silva,Alex NA,Left,High/Medium,Unique,76,Mar,muscle injuries,defenders
Alex Sandro,79960,22/23,muscular problems,2022-11-29,2022-12-07,8,2,31,1991-01-26,54,Brazil,Juventus,31,Serie A,80,15500000,95000,180,80,LB,2022-09-01,NA,Alex Sandro Lobo Silva,Alex NA,Left,High/Medium,Unique,76,Nov,muscle injuries,defenders
Alex Sandro,79960,22/23,Thigh problems,2022-09-14,2022-10-02,18,6,31,1991-01-26,54,Brazil,Juventus,31,Serie A,80,15500000,95000,180,80,LB,2022-09-01,NA,Alex Sandro Lobo Silva,Alex NA,Left,High/Medium,Unique,76,Sep,miscellaneous,defenders
Joselu,81999,22/23,Muscle injury,2023-02-07,2023-02-24,17,2,32,1990-03-27,45,Spain,Espanyol,53,La Liga,80,17000000,27000,192,80,SUB,2022-09-01,NA,José Luis Sanmartín Mato,José NA,Right,High/Medium,Lean (185+),60,Feb,muscle injuries,other
Camilo,672202,22/23,Injury to the ankle,2022-10-07,2022-10-30,23,5,23,1999-02-23,54,Brazil,Olympique Lyonnais,16,Ligue 1,62,875000,8000,178,77,RES,2023-01-13,NA,Camilo Reijers de Oliveira,Camilo NA,Right,Medium/High,Normal (170-185),68,Oct,miscellaneous,other
Pedro Pereira,314965,22/23,unknown injury,2023-01-09,2023-01-18,9,2,24,1998-01-22,38,Portugal,Monza,31,Serie A,74,6000000,30000,185,72,SUB,2022-09-01,NA,Pedro Miguel Almeida Lopes Pereira,Pedro NA,Right,Medium/Medium,Normal (185+),76,Jan,unknown injuries,other
Lincoln,351738,22/23,Cruciate ligament tear,2023-03-09,2023-11-27,263,45,23,1998-11-07,54,Brazil,Fenerbahçe,68,Super Lig,75,12500000,46000,178,73,SUB,2022-09-01,NA,Lincoln Henrique Oliveira dos Santos,Lincoln NA,Left,High/Medium,Normal (170-185),78,Mar,joint and ligament injuries,other
Lincoln,351738,22/23,Calf problems,2022-11-05,2022-11-25,20,2,23,1998-11-07,54,Brazil,Fenerbahçe,68,Super Lig,75,12500000,46000,178,73,SUB,2022-09-01,NA,Lincoln Henrique Oliveira dos Santos,Lincoln NA,Left,High/Medium,Normal (170-185),78,Nov,muscle injuries,other
Sergio Herrera,248738,22/23,Knee problems,2022-10-28,2022-11-07,10,2,29,1993-06-06,45,Spain,Osasuna,53,La Liga,78,11000000,24000,192,82,GK,2022-09-01,NA,Sergio Herrera Pirón,Sergio NA,Right,Medium/Medium,Lean (185+),NA,Oct,joint and ligament injuries,goalkeepers
Rui Mendes,387996,22/23,Inner ligament injury,2023-01-24,2023-09-17,236,27,22,1999-11-10,38,Portugal,FC Emmen,10,Eredivisie,67,1600000,3000,179,72,RM,2022-09-01,NA,Rui Jorge Monteiro Mendes,Rui NA,Right,High/Medium,Lean (170-185),77,Jan,joint and ligament injuries,midfielders
Diogo Leite,357156,22/23,Ill,2023-02-18,2023-02-22,4,1,23,1999-01-23,38,Portugal,FC Union Berlin,19,Bundesliga,74,8500000,9000,188,83,LCB,2022-09-01,NA,Diogo Filipe Monteiro Pinto Leite,Diogo NA,Left,Low/Medium,Lean (185+),60,Feb,illnesses and infections,defenders
Diogo Leite,357156,22/23,bruise,2022-09-01,2022-09-12,11,3,23,1999-01-23,38,Portugal,FC Union Berlin,19,Bundesliga,74,8500000,9000,188,83,LCB,2022-09-01,NA,Diogo Filipe Monteiro Pinto Leite,Diogo NA,Left,Low/Medium,Lean (185+),60,Sep,bruises and contusions,defenders
Rodrygo,412363,22/23,Rest,2023-05-12,2023-05-15,3,1,21,2001-01-09,54,Brazil,Real Madrid,53,La Liga,81,52500000,130000,174,64,RW,2022-09-01,NA,Rodrygo Silva de Goes,Rodrygo NA,Right,Medium/Medium,Lean (170-185),88,May,rest and fitness,forwards
Rodrygo,412363,22/23,Left hip flexor problems,2023-02-23,2023-03-01,6,1,21,2001-01-09,54,Brazil,Real Madrid,53,La Liga,81,52500000,130000,174,64,RW,2022-09-01,NA,Rodrygo Silva de Goes,Rodrygo NA,Right,Medium/Medium,Lean (170-185),88,Feb,muscle injuries,forwards
Rodrygo,412363,22/23,Muscle fatigue,2022-08-09,2022-08-23,14,3,21,2001-01-09,54,Brazil,Real Madrid,53,La Liga,81,52500000,130000,174,64,RW,2022-09-01,NA,Rodrygo Silva de Goes,Rodrygo NA,Right,Medium/Medium,Lean (170-185),88,Aug,muscle injuries,forwards
Ronaldo Vieira,434676,22/23,Knee bruise,2023-02-23,2023-05-06,72,10,23,1998-07-19,14,England,Sampdoria,31,Serie A,71,2600000,10000,178,70,CDM,2022-09-01,NA,Ronaldo Augusto Vieira Nan,Ronaldo NA,Right,Medium/Medium,Normal (170-185),73,Feb,bruises and contusions,midfielders
Pedro Chirivella,242273,22/23,Pubalgia,2023-04-03,2023-05-21,48,9,25,1997-05-23,45,Spain,Nantes,16,Ligue 1,77,12500000,24000,178,66,LCM,2022-09-01,NA,Pedro Chirivella Burgos,Pedro NA,Right,Medium/Medium,Lean (170-185),59,Apr,miscellaneous,midfielders
Diego Llorente,246291,22/23,Hamstring muscle injury,2023-04-24,2023-05-21,27,7,28,1993-08-16,45,Spain,Leeds United,13,Premier League,76,7500000,36000,186,76,RCB,2022-09-01,NA,Diego Javier Llorente Ríos,Diego NA,Right,Medium/High,Lean (185+),67,Apr,muscle injuries,defenders
Diego Llorente,246291,22/23,Adductor pain,2023-03-09,2023-03-19,10,4,28,1993-08-16,45,Spain,Leeds United,13,Premier League,76,7500000,36000,186,76,RCB,2022-09-01,NA,Diego Javier Llorente Ríos,Diego NA,Right,Medium/High,Lean (185+),67,Mar,muscle injuries,defenders
Bruma,139396,22/23,Hamstring muscle injury,2022-09-10,2022-10-01,21,2,27,1994-10-24,38,Portugal,Fenerbahçe,68,Super Lig,77,11000000,21000,173,70,SUB,2022-09-01,NA,Armindo Tué Na Bangna,Armindo NA,Right,High/Low,Lean (170-185),90,Sep,muscle injuries,other
Matheus Nunes,601883,22/23,Shoulder injury,2022-11-04,2022-11-12,8,3,23,1998-08-27,38,Portugal,Wolverhampton Wanderers,13,Premier League,79,35000000,73000,183,76,RCM,2022-09-26,NA,Matheus Luiz Nunes,Matheus NA,Right,High/Medium,Normal (170-185),82,Nov,miscellaneous,midfielders
Nico Serrano,668183,22/23,Calf injury,2023-04-14,2023-06-30,77,NA,19,2003-03-05,45,Spain,Athletic Club,53,La Liga,70,3400000,8000,178,72,SUB,2022-09-01,NA,Nicolás Serrano Galdeano,Nicolás NA,Left,Medium/Medium,Normal (170-185),74,Apr,muscle injuries,other
Nico Serrano,668183,22/23,angina,2023-02-03,2023-02-24,21,3,19,2003-03-05,45,Spain,Athletic Club,53,La Liga,70,3400000,8000,178,72,SUB,2022-09-01,NA,Nicolás Serrano Galdeano,Nicolás NA,Left,Medium/Medium,Normal (170-185),74,Feb,illnesses and infections,other
